show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num,primary_country,primary_genre,Cluster
4239,1,3178,4303,1139,621,652,2017,14,0,433,8587,1.0,79,17,2
4240,0,8405,3848,7397,603,652,2018,11,181,470,3056,66.0,79,27,1
4241,1,1170,4303,7016,45,651,2018,11,0,409,5171,1.0,6,16,2
4242,0,2321,3810,5989,319,651,2014,11,6,6,4681,103.0,36,0,2
4243,0,8033,2942,6387,162,650,2018,11,215,218,5091,95.0,20,7,0
4244,1,4070,4303,4403,603,649,2018,9,0,498,3126,1.0,79,31,1
4246,0,1193,1418,1355,627,648,2016,7,207,319,6258,89.0,79,12,0
4247,0,1932,4303,1816,506,648,2018,11,190,364,4269,74.0,78,15,0
4248,1,4458,4303,4978,603,648,2018,11,110,256,626,2.0,79,8,2
4249,0,8326,3460,3317,105,648,2018,11,24,329,7558,119.0,12,12,2
4250,0,2920,2516,2599,15,646,2018,11,186,470,2701,70.0,1,27,1
4251,1,1607,4303,3261,603,645,2018,11,0,399,2971,1.0,79,16,2
4252,0,4285,4514,7297,251,644,2018,11,28,200,4639,121.0,29,7,2
4253,0,4361,3080,2535,296,644,2018,11,9,217,2005,106.0,33,7,2
4254,0,5340,2607,7246,385,644,2017,10,190,281,3854,74.0,53,10,0
4255,0,6195,816,7672,603,644,2018,11,9,230,4546,106.0,79,7,2
4257,0,6628,3417,1152,444,644,2017,7,18,319,3172,113.0,69,12,3
4258,0,7929,1143,5676,102,644,2017,11,24,326,4743,119.0,11,12,2
4259,1,8181,4303,4947,736,644,2018,13,0,422,6658,1.0,80,17,2
4260,1,8186,4303,4947,736,644,2018,13,0,422,3293,1.0,80,17,2
4261,0,411,859,1619,603,641,2018,11,3,199,4167,100.0,79,7,2
4262,0,421,1838,5472,15,641,2018,11,15,212,2012,110.0,1,7,2
4263,0,2542,4293,2303,342,641,2018,11,181,470,5333,66.0,44,27,1
4264,1,7761,4303,7246,162,641,2018,11,0,237,1501,1.0,20,8,2
4265,1,7550,4303,2122,603,640,2017,9,151,498,1967,4.0,79,31,1
4266,1,1994,4303,4833,319,637,2008,14,110,86,2108,2.0,36,2,2
4268,0,712,3832,4076,251,636,2017,9,33,326,1471,126.0,29,12,3
4269,0,761,2980,1453,488,636,2017,11,39,332,1236,130.0,74,12,2
4270,1,5115,4303,7246,162,636,2018,11,0,235,6293,1.0,20,8,2
4271,0,5310,2505,3110,603,636,2018,11,15,318,1983,110.0,79,12,2
4272,0,5420,1272,2258,212,636,2015,11,203,284,5639,85.0,22,10,0
4273,1,8255,4303,2038,603,634,2019,9,151,487,8058,4.0,79,30,1
4274,1,631,4303,3054,603,633,2019,11,162,487,5001,5.0,79,30,1
4275,1,6955,4303,7246,603,632,2018,11,0,472,5468,1.0,79,28,1
4276,0,6071,3062,896,444,631,2018,11,22,332,802,117.0,69,12,2
4277,1,6437,4303,6689,435,631,2018,11,0,379,5876,1.0,67,16,2
4279,0,2421,3443,2265,2,630,2018,11,178,470,2474,63.0,0,27,1
4280,0,3306,164,2441,603,630,2018,11,214,230,7746,94.0,79,7,0
4281,0,6555,2598,6786,603,630,2018,9,190,470,5221,74.0,79,27,1
4282,1,8163,4303,3878,690,630,2018,14,138,432,2066,3.0,79,17,2
4283,1,4662,4303,6968,319,628,2018,11,0,404,6740,1.0,36,16,2
4284,0,7994,4179,7052,603,628,2018,9,172,470,3052,58.0,79,27,1
4285,0,1382,2157,3676,426,626,2018,11,22,220,2157,117.0,66,7,2
4286,1,1795,4303,4947,736,626,2018,13,0,422,7433,1.0,80,17,2
4287,1,3401,4303,2862,89,626,2017,14,151,249,4941,4.0,10,8,2
4288,0,3733,615,3829,603,625,2007,11,207,470,2265,89.0,79,27,1
4290,0,2498,2761,7246,8,624,2017,11,181,281,3457,66.0,0,10,0
4291,0,387,2990,6633,251,623,2018,11,70,39,8272,158.0,29,0,2
4292,0,4282,1558,7537,319,623,1979,7,3,3,5258,100.0,36,0,3
4293,1,6026,4303,7008,319,623,2009,11,0,80,6792,1.0,36,2,2
4294,0,420,1790,372,603,622,2018,11,179,470,7581,64.0,79,27,1
4295,0,6496,333,4884,603,621,2017,11,212,211,6273,92.0,79,7,0
4296,1,1019,4303,984,603,620,2018,9,138,471,3439,3.0,79,28,1
4297,0,1357,3443,1205,342,620,2018,11,178,470,5331,63.0,44,27,1
4298,1,2306,4270,7246,603,620,2018,11,0,237,6800,1.0,79,8,2
4299,0,7350,4360,3374,589,620,2018,9,8,230,8339,105.0,78,7,3
4301,1,7884,4303,2575,603,620,2018,12,0,433,3904,1.0,79,17,2
4302,0,2948,565,2612,603,619,2018,11,182,470,4110,67.0,79,27,1
4303,0,4860,898,2674,212,618,2007,9,211,217,4036,91.0,22,7,0
4304,0,2362,3936,3005,603,617,2018,11,212,345,466,92.0,79,13,0
4305,0,5637,3564,3143,73,617,2018,3,205,131,6323,87.0,10,4,3
4306,1,201,4303,1218,603,616,2018,10,0,472,3070,1.0,79,28,1
4307,0,591,282,1487,522,616,2018,11,3,342,4438,100.0,78,12,2
4308,0,1818,1655,1671,162,616,2018,11,18,470,4528,113.0,20,27,1
4309,0,2252,3521,7246,603,616,2018,12,152,274,3546,40.0,79,10,0
4310,0,2525,357,4616,311,616,2018,11,8,326,7175,105.0,34,12,2
4312,1,3855,4303,4226,687,616,2018,14,110,422,4365,2.0,79,17,2
4313,0,4140,3459,1652,342,616,2018,9,214,220,7799,94.0,44,7,0
4314,0,4390,1996,7651,108,616,2017,11,12,52,50,109.0,12,0,2
4315,0,7945,3180,1212,444,616,2017,11,219,200,2132,99.0,69,7,0
4316,0,6307,1282,5945,121,615,2018,11,207,217,8169,89.0,13,7,0
4317,0,3507,1897,3135,55,614,2017,11,212,52,3826,92.0,8,0,0
4318,0,392,1072,6864,251,613,2017,11,8,326,8219,105.0,29,12,2
4319,0,1290,218,1925,251,613,2017,9,39,38,1432,130.0,29,0,3
4320,0,1625,1305,7246,317,613,2017,12,184,281,4391,69.0,34,10,0
4321,0,1819,2115,7160,603,613,2018,11,218,49,7299,98.0,79,0,0
4323,0,1942,2471,2804,9,613,2017,11,210,217,89,90.0,0,7,0
4324,0,3610,167,3423,603,613,2018,11,180,470,5053,65.0,79,27,1
4325,0,4892,2135,4006,58,613,2018,6,212,220,5093,92.0,10,7,0
4326,0,5506,4303,6760,736,613,2015,13,102,442,5708,19.0,80,19,2
4327,0,5507,186,6761,444,613,2008,13,131,442,1510,25.0,69,19,2
4328,0,5508,4303,6760,736,613,2015,13,122,442,7304,22.0,80,19,2
4329,0,5509,4303,6762,603,613,2015,13,152,442,5706,40.0,79,19,1
4330,0,5510,4303,6762,736,613,2014,13,122,442,5707,22.0,80,19,2
4331,0,5511,1485,7246,736,613,2016,13,130,442,3477,24.0,80,19,2
4332,1,6326,4303,4363,162,613,2016,13,0,422,8607,1.0,20,17,2
4335,0,6439,3335,5701,251,613,2016,9,4,326,6043,101.0,29,12,3
4336,1,6494,4303,2716,736,613,2017,12,0,402,5758,1.0,80,16,2
4337,0,7007,1096,1947,603,613,2017,8,210,199,827,90.0,79,7,0
4338,0,8041,4329,5497,444,613,2017,11,216,217,558,96.0,69,7,0
4339,1,1045,4303,5887,414,612,2017,9,0,412,6990,1.0,60,16,3
4340,0,5969,232,444,251,612,2017,9,20,220,41,115.0,29,7,3
4341,0,7625,4138,6900,162,612,2017,11,212,326,6265,92.0,20,12,0
4342,1,1130,1034,6047,736,611,2018,11,0,291,4199,1.0,80,11,2
4343,0,1330,497,1422,603,611,2018,9,213,143,3346,93.0,79,4,0
4344,1,2805,4303,1272,736,611,2016,9,110,413,8757,2.0,80,16,3
4346,0,3124,866,3748,444,611,2017,11,215,222,1454,95.0,69,7,0
4347,1,4780,4303,2834,736,611,2016,12,0,412,3568,1.0,80,16,2
4348,0,7648,2363,7246,603,611,2018,11,8,274,5775,105.0,79,10,2
4349,0,7880,3561,92,603,611,2018,9,22,185,7504,117.0,79,7,3
4350,1,8155,4303,636,736,611,2016,12,0,393,1820,1.0,80,16,2
4351,1,8803,4303,4271,736,611,2016,9,0,412,7476,1.0,80,16,3
4352,0,2258,2733,2115,212,610,2018,11,181,470,5199,66.0,22,27,1
4353,0,1020,1774,985,603,609,2017,12,217,274,6528,97.0,79,10,0
4354,0,2469,871,2350,45,609,2018,13,194,121,3660,78.0,6,4,0
4355,0,5623,3731,6201,435,609,2018,11,5,25,6281,102.0,67,0,2
4357,0,3761,300,3940,603,608,2018,12,177,470,5117,62.0,79,27,1
4358,0,2120,3097,4404,603,607,2018,11,217,199,3816,97.0,79,7,0
4359,0,3848,2647,1946,86,607,2018,11,8,197,955,105.0,10,7,2
4360,0,4536,1022,7246,603,607,2018,12,195,274,1971,79.0,79,10,0
4361,0,452,3228,3460,45,606,2017,11,210,200,42,90.0,6,7,0
4362,1,1419,4303,385,212,606,2017,11,0,412,2645,1.0,22,16,2
4363,1,6987,4303,1354,162,604,2018,11,0,244,3911,1.0,20,8,2
4364,1,7265,4303,5225,603,604,2018,11,0,472,4273,1.0,79,28,1
4365,0,965,2427,2309,626,602,2017,8,10,60,4686,107.0,79,0,3
4366,0,1644,2069,1350,603,600,2018,9,8,311,284,105.0,79,12,3
4368,0,3268,1159,7352,162,600,2018,11,219,220,1030,99.0,20,7,0
4369,1,7461,4303,3774,603,600,2018,13,110,422,5386,2.0,79,17,2
4370,0,5472,3269,1206,121,599,2017,11,11,319,2638,108.0,13,12,2
4371,0,2848,3259,2495,506,598,2018,11,181,470,2882,66.0,78,27,1
4372,1,282,4303,1813,388,597,2017,11,0,412,3224,1.0,54,16,2
4373,0,115,2625,44,603,595,2018,11,191,318,697,75.0,79,12,0
4374,0,484,3647,4929,603,595,2018,11,216,324,1828,96.0,79,12,0
4375,0,5274,1557,1467,449,595,2017,9,215,330,1356,95.0,69,12,0
4376,0,5730,1065,5841,603,595,2018,9,143,277,3966,32.0,79,10,0
4377,0,6199,3649,6481,603,595,2018,11,186,470,6037,70.0,79,27,1
4379,0,6626,1850,4881,350,595,2017,11,214,199,5848,94.0,44,7,0
4380,0,8046,3443,4390,2,595,2018,11,194,470,4570,78.0,0,27,1
4381,1,8170,4303,4372,580,595,2018,11,0,105,5962,1.0,78,3,2
4382,1,8426,4303,2225,162,595,2017,12,138,422,8762,3.0,20,17,2
4383,0,1857,1620,3446,52,594,2018,8,211,346,476,91.0,7,13,0
4384,0,2378,2156,2236,162,592,2018,11,191,470,2490,75.0,20,27,1
4385,0,3472,25,6635,251,592,2017,11,8,332,623,105.0,29,12,2
4386,1,6524,4303,5560,603,591,1993,12,185,486,3177,7.0,79,29,1
4387,0,239,1086,1151,3,590,2017,9,216,332,2199,96.0,0,12,0
4388,0,1021,3335,2845,251,590,2009,12,41,326,2213,132.0,29,12,2
4390,1,2356,4303,4317,470,590,2017,11,0,243,91,1.0,70,8,2
4391,0,3611,3649,3423,603,590,2012,11,175,470,6197,60.0,79,27,1
4392,1,4143,4303,3291,506,590,2017,11,0,108,3832,1.0,78,3,2
4393,0,4348,1256,6528,251,590,2004,9,86,22,5270,171.0,29,0,3
4394,0,4554,254,7550,251,590,2016,9,21,332,3282,116.0,29,12,3
4395,0,5193,1256,6509,251,590,2007,9,82,200,5845,169.0,29,7,3
4396,0,5347,238,6523,251,590,2005,12,43,329,7400,134.0,29,12,2
4397,0,5464,446,6512,251,590,2000,9,71,200,4705,159.0,29,7,3
4398,1,2018,4303,6857,506,589,2017,11,110,105,8324,2.0,78,3,0
4399,0,5842,1919,4215,506,589,2017,8,205,60,3739,87.0,78,0,0
4401,0,2461,3098,2044,603,588,2018,11,6,324,1215,103.0,79,12,2
4402,0,2929,1757,5395,603,588,2018,11,194,230,941,78.0,79,7,0
4403,1,5745,4303,4344,603,588,2018,11,0,291,4082,1.0,79,11,2
4404,0,6421,3443,6673,342,588,2018,11,177,470,5336,62.0,44,27,1
4405,0,7804,2401,6285,586,588,2018,11,217,342,5511,97.0,78,12,0
4406,1,8094,4303,4998,58,588,2018,11,25,151,3726,12.0,10,5,2
4407,0,8097,2859,6027,58,588,2009,8,5,186,2049,102.0,10,7,3
4408,0,8103,2859,6028,58,588,2006,8,215,186,4798,95.0,10,7,0
4409,1,8189,4303,1894,506,588,2018,9,0,291,3913,1.0,78,11,3
4410,1,3511,894,2970,506,585,2018,9,0,106,5492,1.0,78,3,3
4412,0,1031,2880,4732,390,584,2016,11,20,332,1032,115.0,54,12,2
4413,0,2646,2331,83,603,582,2018,11,5,20,7188,102.0,79,0,2
4414,0,4001,2854,5383,356,582,2016,11,219,326,4597,99.0,47,12,0
4415,0,5376,949,5268,603,582,2018,11,190,321,5419,74.0,79,12,0
4416,1,5820,4303,4463,506,582,2018,11,0,109,4682,1.0,78,3,2
4417,0,5952,2801,1282,603,582,2018,11,3,335,6054,100.0,79,12,2
4418,0,6152,72,7645,251,582,2017,9,62,328,1163,150.0,29,12,3
4419,1,7765,4303,5229,603,580,2018,11,110,472,3074,2.0,79,28,1
4420,0,919,578,2356,504,578,2018,12,205,138,327,87.0,77,4,0
4421,1,2165,4303,3567,2,578,2018,11,0,400,5878,1.0,0,16,2
4423,0,6723,205,7246,603,578,2018,9,206,274,4444,88.0,79,10,0
4424,1,8604,4303,7246,603,578,2018,11,0,234,7852,1.0,79,8,2
4425,0,8710,4472,7563,736,578,2018,11,178,470,15,63.0,80,27,1
4426,0,3349,4055,5378,319,577,2016,7,36,67,6296,129.0,36,1,3
4427,0,3498,1938,1006,470,577,2016,11,211,200,7283,91.0,70,7,0
4428,1,6155,4303,478,150,577,2016,9,0,394,8274,1.0,18,16,3
4429,1,6716,4303,7283,38,577,2017,11,0,414,8079,1.0,5,16,2
4430,0,6863,2606,4509,394,577,2017,11,20,326,3354,115.0,55,12,2
4431,0,6548,4455,7504,435,576,2018,11,50,39,2150,140.0,67,0,2
4432,1,1500,4303,5240,319,575,2017,9,0,80,2533,1.0,36,2,3
4434,0,5860,1967,5978,506,575,2018,11,195,470,4561,79.0,78,27,1
4435,0,6589,4333,6432,603,575,2018,14,7,121,7671,104.0,79,4,2
4436,1,273,2201,2645,319,571,2018,9,0,80,3479,1.0,36,2,3
4437,1,1637,4303,1196,589,571,2018,11,0,97,4972,1.0,78,3,2
4438,0,7581,2673,3048,603,571,2018,11,28,344,2189,121.0,79,12,2
4439,1,764,4303,3498,435,570,2018,11,0,238,5614,1.0,67,8,2
4440,0,3955,4305,7246,251,570,2018,10,152,284,2848,40.0,29,10,0
4441,0,1260,3207,162,53,569,2017,8,214,375,1587,94.0,7,15,0
4442,1,1167,4303,7081,375,568,2017,11,0,244,7343,1.0,50,8,2
4443,0,2634,2823,2362,603,568,2018,9,172,470,4560,58.0,79,27,1
4447,0,2319,500,4515,736,566,2017,10,194,135,3002,78.0,80,4,0
4448,1,2486,4303,7246,603,565,2018,11,0,300,5634,1.0,79,11,2
4449,0,4366,3443,4554,2,565,2018,11,165,470,2198,51.0,0,27,1
4450,0,4991,3443,5209,96,565,2018,11,184,470,48,69.0,11,27,1
4451,0,5753,3571,4610,58,565,2017,11,7,350,2555,104.0,10,13,2
4452,1,69,4303,6748,58,564,2017,11,0,244,5701,1.0,10,8,2
4453,0,333,4303,123,603,564,2018,11,173,470,3920,59.0,79,27,1
4454,0,846,2894,4379,603,564,2018,11,214,51,1181,94.0,79,0,0
4455,0,1985,2555,6519,251,564,1998,9,79,329,943,166.0,29,12,3
4456,0,2874,2555,68,251,564,2007,12,67,326,2139,155.0,29,12,2
4458,0,3635,973,7276,251,564,2017,9,55,25,6017,145.0,29,0,3
4459,0,4199,3352,841,603,564,2016,8,9,336,1787,106.0,79,12,3
4460,0,6122,2354,5420,212,564,2016,9,214,217,6591,94.0,22,7,0
4461,0,6299,230,2640,251,564,2017,12,34,329,2578,127.0,29,12,2
4462,0,6436,664,949,444,564,2017,11,205,212,340,87.0,69,7,0
4463,0,6679,403,6510,251,564,2004,12,98,326,2196,185.0,29,12,2
4464,0,6682,2878,4996,58,564,2014,11,191,217,19,75.0,10,7,0
4465,0,8096,2878,4995,58,564,2014,11,207,442,2895,89.0,10,19,1
4466,0,8095,2878,4999,58,564,2014,11,199,442,6480,81.0,10,19,1
4467,0,8101,2859,3426,58,564,2008,11,159,186,1378,47.0,10,7,0
4469,0,8104,2859,3427,58,564,2004,11,158,442,5975,46.0,10,19,1
4470,0,8191,2883,865,251,564,2016,9,32,212,8385,125.0,29,7,3
4471,0,8746,2555,228,251,564,2004,9,73,326,2218,160.0,29,12,3
4472,0,8805,1600,847,435,563,2017,11,15,332,1952,110.0,67,12,2
4473,0,1934,4303,1816,506,562,2018,11,184,442,5326,69.0,78,19,1
4474,0,4432,2598,4696,603,562,2018,11,182,470,5906,67.0,79,27,1
4475,0,8359,3148,6326,444,560,2017,11,8,353,4352,105.0,69,13,2
4476,1,937,4303,1559,437,558,2016,9,0,393,7595,1.0,67,16,3
4477,1,4441,4303,2545,162,558,2018,11,110,416,6622,2.0,20,16,2
4478,0,4835,1121,344,545,558,2018,11,34,467,8253,127.0,78,24,1
4480,1,6205,4303,1471,603,558,2018,11,0,262,6515,1.0,79,8,2
4481,1,3101,4303,388,506,557,2017,9,0,100,6292,1.0,78,3,3
4482,0,2526,1521,2555,435,556,2017,11,12,332,8228,109.0,67,12,2
4483,1,7172,4303,6438,506,555,2017,11,110,97,323,2.0,78,3,0
4484,0,2603,1349,6198,319,554,2017,12,43,39,8445,134.0,36,0,2
4485,0,373,2609,180,2,552,2018,11,175,470,2475,60.0,0,27,1
4486,1,2088,4303,3103,603,552,2018,14,174,429,3998,6.0,79,17,2
4487,1,2303,4303,2943,603,552,2018,9,0,492,4984,1.0,79,30,1
4488,0,3448,3973,2513,603,552,2018,11,216,337,1133,96.0,79,12,0
4489,1,5758,4303,3954,319,551,2017,11,0,414,3422,1.0,36,16,2
4491,0,1521,556,1392,603,550,2018,11,180,470,2989,65.0,79,27,1
4492,0,4221,252,7296,251,550,2018,9,42,220,4927,133.0,29,7,3
4493,0,6173,3566,2465,603,548,2018,9,216,274,3527,96.0,79,10,0
4494,0,7681,968,5786,516,548,2018,11,215,353,3837,95.0,78,13,0
4495,0,7808,4111,7246,210,548,2018,12,130,281,1249,24.0,21,10,2
4496,0,8559,379,82,603,548,2018,9,217,230,7647,97.0,79,7,0
4497,0,2552,2347,2324,736,546,2018,12,180,445,3774,65.0,80,20,1
4498,1,8339,4303,1426,603,546,2017,9,0,479,3749,1.0,79,29,1
4499,0,7011,2114,2512,603,545,2018,7,5,60,5612,102.0,79,0,3
4500,1,1610,4303,6664,603,543,2018,11,0,297,4014,1.0,79,11,2
4502,0,3739,2810,3831,736,543,2018,11,167,470,5518,53.0,80,27,1
4503,0,5198,1638,345,247,543,2017,11,21,329,7547,116.0,27,12,2
4504,0,6962,4478,1896,435,543,2017,9,5,200,5875,102.0,67,7,3
4505,0,4061,4303,7246,690,542,2017,11,204,274,3645,86.0,79,10,0
4506,0,5038,1116,5286,603,542,2017,11,22,322,5292,117.0,79,12,2
4507,1,8267,888,7246,603,542,2016,11,196,235,2923,8.0,79,8,0
4508,0,2320,3812,6462,212,541,2017,12,216,281,439,96.0,22,10,0
4509,0,3556,2674,3221,603,540,1998,9,184,470,5373,69.0,79,27,1
4510,1,5831,4303,2416,506,540,2016,11,0,97,290,1.0,78,3,2
4511,0,3122,1781,4481,444,539,2017,11,11,198,4841,108.0,69,7,2
4513,0,177,1027,7462,603,537,2018,11,5,185,4414,102.0,79,7,2
4514,0,2351,2810,2219,419,537,2018,11,176,470,6201,61.0,63,27,1
4515,0,4484,4303,4791,342,537,2018,11,171,470,5677,57.0,44,27,1
4516,0,6145,3443,6454,2,537,2018,11,161,470,2477,49.0,0,27,1
4517,1,6836,4303,2132,603,537,2018,14,174,433,6729,6.0,79,17,2
4518,0,326,1651,686,53,536,2017,8,205,52,3257,87.0,7,0,0
4519,1,5605,4303,2559,435,535,2017,11,0,382,8600,1.0,67,16,2
4520,0,5855,3443,5944,121,535,2018,11,173,470,3336,59.0,13,27,1
4521,0,8043,3786,7088,603,534,2018,11,178,470,7437,63.0,79,27,1
4522,0,1690,3744,7246,736,533,2017,11,184,281,7263,69.0,80,10,0
4524,1,7720,4303,822,695,533,2018,11,110,482,2028,2.0,79,29,1
4525,1,4232,4303,1990,319,532,2017,12,0,394,6615,1.0,36,16,2
4526,0,2950,2810,2615,603,531,2018,9,177,470,5276,62.0,79,27,1
4527,0,6551,716,4828,603,531,2018,7,11,185,8586,108.0,79,7,3
4528,0,7568,2699,1937,86,531,2018,11,215,359,3747,95.0,10,13,0
4529,0,759,748,5342,506,530,2017,11,219,361,761,99.0,78,14,0
4530,1,7988,4303,410,444,530,2017,11,0,391,4304,1.0,69,16,2
4531,0,616,3443,3622,121,529,2018,11,177,470,3024,62.0,13,27,1
4532,1,2767,2299,4569,319,529,2017,9,0,512,311,1.0,36,34,1
4533,0,3734,4303,3827,603,528,2018,11,175,470,6414,60.0,79,27,1
4535,0,424,2361,1827,443,527,1980,9,57,55,1045,147.0,68,0,3
4536,0,5648,3396,5044,251,527,1986,9,65,328,7460,153.0,29,12,3
4537,0,5873,3465,1752,25,527,2017,12,205,144,3748,87.0,1,4,0
4538,1,2006,4303,3815,603,526,2018,11,110,487,5729,2.0,79,30,1
4539,0,4596,1007,830,133,526,2017,9,31,326,5716,124.0,16,12,3
4540,0,7621,2741,2887,603,526,2018,9,214,211,3242,94.0,79,7,0
4541,0,7669,745,7246,435,526,2017,11,3,281,2391,100.0,67,10,2
4542,0,8057,1790,7123,603,526,2018,11,187,470,7374,71.0,79,27,1
4543,0,407,4303,312,121,524,2018,11,175,470,3022,60.0,13,27,1
4544,0,7268,2884,6630,251,523,2017,11,44,353,4711,135.0,29,13,2
4546,1,8200,4303,2560,736,522,2016,12,0,393,7615,1.0,80,16,2
4547,1,2266,4303,4768,589,521,2017,11,162,159,4216,5.0,78,5,0
4548,0,890,2866,3766,603,520,2016,7,217,359,6232,97.0,79,13,0
4549,1,1953,2684,4050,319,520,2018,11,0,83,8576,1.0,36,2,2
4550,0,4833,855,4485,603,519,2017,9,204,199,1729,86.0,79,7,0
4551,0,2292,2052,7246,444,518,2017,11,211,281,4965,91.0,69,10,0
4552,1,2605,4303,6104,319,518,2003,9,0,80,2889,1.0,36,2,3
4553,1,2606,4462,6103,319,518,2010,9,162,80,1749,5.0,36,2,0
4554,1,4248,4303,3456,506,518,2018,11,138,105,4567,3.0,78,3,0
4555,1,5518,4303,5935,319,518,2000,14,0,86,3532,1.0,36,2,2
4558,1,7174,4303,1285,162,518,2017,11,0,244,534,1.0,20,8,2
4559,1,1844,3957,1688,603,517,2017,11,0,472,3072,1.0,79,28,1
4560,0,2607,148,3817,603,517,2017,8,200,217,3852,82.0,79,7,0
4561,0,2808,1784,6450,58,516,2016,8,5,222,4933,102.0,10,7,3
4562,1,3939,4303,1219,162,515,2017,11,0,244,3173,1.0,20,8,2
4563,0,7009,2479,210,162,515,2017,9,8,22,1387,105.0,20,0,3
4564,1,8416,4303,6877,736,515,2015,9,0,412,2023,1.0,80,16,3
4565,0,987,1070,4305,212,514,2017,9,9,148,6348,106.0,22,4,3
4566,0,4791,3072,5396,603,513,2017,11,211,211,1120,91.0,79,7,0
4567,0,8042,1787,7086,603,513,2017,11,176,470,8571,61.0,79,27,1
4569,1,5395,4303,2664,736,512,2017,9,0,382,2008,1.0,80,16,3
4570,0,1723,3183,4667,603,511,2017,11,198,349,1292,80.0,79,13,0
4571,1,4927,914,5284,506,511,2017,12,0,99,6945,1.0,78,3,2
4572,1,133,4303,1024,30,510,2017,9,0,294,5732,1.0,1,11,3
4573,0,1226,961,7470,603,510,2017,11,23,60,4515,118.0,79,0,2
4574,0,1938,1085,1220,2,509,2017,11,214,329,1467,94.0,0,12,0
4575,0,102,2588,3967,58,508,2017,10,202,125,8014,84.0,10,4,0
4576,0,3550,2502,3207,350,508,2016,8,6,274,6923,103.0,44,10,3
4577,0,5976,3259,6165,506,507,2017,11,184,470,5997,69.0,78,27,1
4578,1,7297,4303,6167,67,507,2017,9,0,243,4751,1.0,10,8,3
4580,1,3031,4303,7540,435,506,2017,11,110,379,8577,2.0,67,16,2
4581,1,1456,4303,1329,736,504,2015,11,0,403,8691,1.0,80,16,2
4582,0,1530,1219,2015,603,504,2017,10,8,329,7330,105.0,79,12,2
4583,0,4820,4319,5042,251,504,2017,11,35,200,1419,128.0,29,7,2
4584,0,5545,3829,4935,603,504,2017,7,204,211,728,86.0,79,7,0
4585,0,6187,517,2814,438,504,2015,11,12,200,6359,109.0,67,7,2
4586,1,8660,4303,5643,603,504,2017,9,0,234,4804,1.0,79,8,3
4587,1,2907,4303,4217,603,503,2017,9,151,498,5809,4.0,79,31,1
4588,0,3632,2598,3572,603,502,2017,11,186,470,5085,70.0,79,27,1
4589,1,1852,4303,2596,736,501,2016,9,0,412,3755,1.0,80,16,3
4591,0,2185,975,3238,603,500,2017,11,207,197,6274,89.0,79,7,0
4592,0,3481,4298,3145,251,500,1986,9,75,52,7960,162.0,29,0,3
4593,0,6270,2361,5047,264,500,1991,9,76,328,7786,163.0,29,12,3
4594,0,7710,1119,7246,30,499,2006,9,211,277,2284,91.0,1,10,0
4595,0,8165,1929,628,603,498,2017,14,134,131,7779,27.0,79,4,2
4596,0,1706,1787,1530,603,497,2017,11,182,470,2972,67.0,79,27,1
4597,0,3484,1641,6504,251,496,2017,11,52,220,872,142.0,29,7,2
4598,0,6786,2770,4340,322,496,2017,11,194,346,7237,78.0,36,13,0
4599,0,242,1239,1976,603,495,2017,13,133,125,2835,26.0,79,4,2
4600,1,445,4303,1662,603,495,2017,14,162,433,4707,5.0,79,17,2
4602,1,1963,4303,501,338,495,2015,9,0,412,1776,1.0,42,16,3
4603,0,2100,4303,5769,603,495,2017,13,158,131,5494,46.0,79,4,0
4604,1,3712,4303,4756,319,495,2017,12,0,409,3427,1.0,36,16,2
4605,0,4716,2405,3370,261,495,2017,14,199,121,8034,81.0,29,4,0
4606,0,4863,2961,2770,211,495,2017,9,24,319,758,119.0,21,12,3
4607,1,5163,3102,1887,162,495,2017,14,0,433,8549,1.0,20,17,2
4608,1,5342,4303,6879,736,495,2015,9,0,394,6686,1.0,80,16,3
4609,0,7914,189,369,502,495,2016,11,219,373,4668,99.0,77,15,0
4610,1,6712,4303,3015,603,495,2017,9,151,498,6024,4.0,79,31,1
4611,0,8403,2941,2387,603,495,2017,11,216,274,5175,96.0,79,10,0
4613,1,4375,4303,2496,506,494,2017,11,151,108,205,4.0,78,3,0
4614,1,1233,4303,1742,506,493,2017,11,138,97,1694,3.0,78,3,0
4615,0,5543,3893,6841,251,493,2017,7,35,217,7216,128.0,29,7,3
4616,0,1746,2003,7246,603,492,2017,9,19,274,3438,114.0,79,10,3
4617,0,7195,1630,4264,444,492,2016,11,4,319,8108,101.0,69,12,2
4618,1,7472,4303,2344,319,492,2017,9,0,394,638,1.0,36,16,3
4619,1,8100,4303,3429,736,492,2017,11,0,409,6479,1.0,80,16,2
4620,1,1228,961,873,736,491,2017,11,0,512,3523,1.0,80,34,1
4621,1,623,4303,7503,435,490,2017,11,0,383,4502,1.0,67,16,2
4622,0,825,467,857,603,490,2017,9,12,443,4261,109.0,79,20,3
4624,1,2766,4303,3152,603,490,2017,11,0,498,994,1.0,79,31,1
4625,0,867,2065,779,17,489,2017,13,165,148,2077,51.0,1,4,0
4626,0,1217,4279,1093,603,489,2017,12,176,470,2876,61.0,79,27,1
4627,0,6103,1695,6064,603,489,2017,12,189,274,3798,73.0,79,10,0
4628,0,159,171,6129,603,487,2017,12,212,143,2994,92.0,79,4,0
4629,0,3564,778,3282,86,487,2017,11,214,274,7266,94.0,10,10,0
